review_key,store,date,rating,text,source_file,month,year,low_rating,stream_access,payment_entitlement,advertising,devices,support,quality,discovery_timing,sport_tennis,sport_F1,sport_MotoGP,sport_football,sport_cricket
320165fcafa209a27cac,Android mobile,2025-10-27 19:47:28+05:30,5,super,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
459c222abcdc4c7b6d94,Android mobile,2025-10-27 19:45:41+05:30,5,extremely very nice app to watch all kinds of sports such as dramas .I really like it ♥️❤️,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
00df8c26b16a73317e33,Android mobile,2025-10-27 19:09:28+05:30,3,"you should remove those options of highlights, live matches etc from screen plz",data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,True,False,False,True,False,False,False,False,False
a2058f0b078d7ad420f8,Android mobile,2025-10-27 18:45:10+05:30,5,"telecast is so gud ,voice is gud",data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,True,False,False,False,False,False,False,False,False
b11cdbc9914cc618b962,Android mobile,2025-10-27 18:16:04+05:30,1,more ads 😞,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,False,True,False,False,False,False,False,False,False,False,False
1ad26fdb034380241ab1,Android mobile,2025-10-27 18:10:11+05:30,5,super,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
842eead5caed8121c73e,Android mobile,2025-10-27 17:32:14+05:30,5,good,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
27ef4c839af34653d01c,Android mobile,2025-10-27 17:03:36+05:30,5,good,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
5fb9a8e73efd68822325,Android mobile,2025-10-27 16:55:29+05:30,5,nice app club Bhai jugn buff s9,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
7ff811a69a8dfbfc57c3,Android mobile,2025-10-27 15:44:53+05:30,4,preety decent. But cannot fullscreen,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,True,False,False,False,False,False,False,False,False
ec2784d2dc8950122023,Android mobile,2025-10-27 12:46:02+05:30,5,Nice app and affordable memberships,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
de1124825be2d784aa36,Android mobile,2025-10-27 12:25:53+05:30,5,bolend t10 score semi final,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
99a191803c9eb4024e3a,Android mobile,2025-10-27 10:46:20+05:30,1,"worst service ads coming middle of the match,this makes me 😡",data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,False,True,False,False,False,False,False,False,False,False,False
708d6341449523a57885,Android mobile,2025-10-27 09:40:46+05:30,5,grate app,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
7027e3dbfbc4add40607,Android mobile,2025-10-27 06:08:54+05:30,5,gooddd,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
6e68aec071d2d6add057,Android mobile,2025-10-27 05:15:04+05:30,4,nice but we have to buy premium,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
927dd8f7901f8244f830,Android mobile,2025-10-27 01:56:47+05:30,3,Please don't show audio advertisement during the F1 race!!!,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,True,False,False,False,False,False,True,False,False,False
a2a42e45500f9313b3b2,Android mobile,2025-10-27 01:23:21+05:30,1,pahle toss winer dikhta tha abhi nahi dikhta hai very bad app,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,False,False,False,False,False,False,False,False,False,False,False
cb85bfc7407ebba48144,Android mobile,2025-10-27 00:30:30+05:30,5,excellent 👌👍,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
191675980eed915953e7,Android mobile,2025-10-27 00:08:08+05:30,1,Your App ends up collecting money..we need money free app even if we are charge with too many mobile data..this is not what we expect form this application.,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,True,False,False,False,False,False,False,False,False,False,False
aa1f1790379a167bf16e,Android mobile,2025-10-26 23:02:23+05:30,2,App is good. The subscription is too costly. No 4k streaming.,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,True,False,False,False,False,False,False,False,False,False,False
e461c784138205d9c486,Android mobile,2025-10-26 22:53:47+05:30,4,to gud,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
c6513366d8f868e01e32,Android mobile,2025-10-26 22:40:21+05:30,4,very nice app I m happy for the watch,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
028fd28edc45f418dcba,Android mobile,2025-10-26 22:38:28+05:30,5,brilliant apps but it's cost to many money,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,True,False,False,False,False,False,False,False,False,False,False
8ae8ec3916cd0fdcabea,Android mobile,2025-10-26 22:32:49+05:30,1,🫶🏻🫶🏻,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,False,False,False,False,False,False,False,False,False,False,False
cd275efe1fa9f2063446,Android mobile,2025-10-26 22:29:35+05:30,5,stud,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
540e597f17f397f4e2cc,Android mobile,2025-10-26 22:24:04+05:30,2,its not working properly,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,True,False,False,False,False,False,False,False,False,False,False,False
0e696792b5429e0be630,Android mobile,2025-10-26 22:20:04+05:30,5,good app,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
f7295449b63dcf319962,Android mobile,2025-10-26 22:19:10+05:30,5,supar,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
5a3dcf5df575cd53deff,Android mobile,2025-10-26 22:15:43+05:30,1,worst,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,False,False,False,False,False,False,False,False,False,False,False
a2e7d6685d9a3a0d6499,Android mobile,2025-10-26 22:13:27+05:30,1,very well,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,False,False,False,False,False,False,False,False,False,False,False
7221d0d7da468685bdfc,Android mobile,2025-10-26 22:10:05+05:30,1,it always show that you have log in many devices even if that your own number I don't understand why the technical team are doing this😡😡 i should give a zero star but the minimum is one star so you guys deserve this rating,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,False,False,True,False,False,False,False,False,False,False,False
95d4a90541fc40f61bb8,Android mobile,2025-10-26 22:03:35+05:30,1,Live stream is behind by 20 seconds from a pirated site. I am paying for nothing.,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,True,False,False,False,False,False,False,False,False,False,False
944a77878a8813ab7918,Android mobile,2025-10-26 22:02:31+05:30,1,very bad,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,False,False,False,False,False,False,False,False,False,False,False
4d1d8f61f4d10d0d8b43,Android mobile,2025-10-26 21:59:37+05:30,5,good👍🏼 free 🇸🇩,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,False,False,False,False,False,False,False,False,False,False,False,False,False
08ba19e0cdfed9386e6d,Android mobile,2025-10-26 21:54:44+05:30,1,useless app,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,False,False,False,False,False,False,False,False,False,False,False
e837be94427009838e76,Android mobile,2025-10-26 21:52:41+05:30,1,We need a free elclasico match pass,data/raw/reviews/google_play/com.dream11sportsguru_response_024_fda6a04e260f.txt,2025-10,2025,True,False,True,False,False,False,False,False,False,False,False,False,False
